minute,heating,ac,water_heating,ev,dishwasher,oven,clothes_washer_dryer
47.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
48.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
49.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
50.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
51.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
52.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
53.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
54.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
55.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
56.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
57.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
58.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
59.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
60.0,0.012208333333333300,0.00558,0.0038483333333333300,0.016167492173333300,0.0033333333333333300,0.0,0.0024933333333333300
61.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
62.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
63.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
64.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
65.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
66.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
67.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
68.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
69.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
70.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
71.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
72.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
73.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
74.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
75.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
76.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
77.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
78.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
79.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
80.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
81.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
82.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
83.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
84.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
85.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
86.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
87.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
88.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
89.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
90.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
91.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
92.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
93.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
94.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
95.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
96.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
97.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
98.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
99.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
100.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
101.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
102.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
103.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
104.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
105.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
106.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
107.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
108.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
109.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
110.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
111.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
112.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
113.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
114.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
115.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
116.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
117.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
118.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
119.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
120.0,0.012208333333333300,0.00558,0.0038483333333333300,0.013081465588333300,0.0033333333333333300,0.0,0.0024933333333333300
121.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
122.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
123.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
124.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
125.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
126.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
127.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
128.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
129.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
130.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
131.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
132.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
133.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
134.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
135.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
136.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
137.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
138.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
139.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
140.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
141.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
142.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
143.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
144.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
145.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
146.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
147.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
148.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
149.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
150.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
151.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
152.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
153.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
154.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
155.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
156.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
157.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
158.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
159.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
160.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
161.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
162.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
163.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
164.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
165.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
166.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
167.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
168.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
169.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
170.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
171.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
172.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
173.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
174.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
175.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
176.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
177.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
178.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
179.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
180.0,0.013148333333333300,0.0047216666666666700,0.0029016666666666700,0.010950593158333300,0.0016216666666666700,0.0,0.0010016666666666700
181.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
182.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
183.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
184.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
185.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
186.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
187.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
188.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
189.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
190.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
191.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
192.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
193.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
194.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
195.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
196.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
197.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
198.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
199.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
200.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
201.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
202.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
203.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
204.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
205.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
206.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
207.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
208.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
209.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
210.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
211.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
212.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
213.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
214.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
215.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
216.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
217.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
218.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
219.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
220.0,0.014076666666666700,0.004071666666666670,0.0028333333333333300,0.008249786636666670,0.0007466666666666670,0.0,0.0009283333333333330
